1,0.78538,0.79126,0.83983,0.90228,0.92444,0.94555,0.99606,0.99708,0.99978,0.99999,1,0.99903,0.99294,0.9829,0.97897,0.87263,0.87114,0.84071,0.7851,0.67016,0.53312,0.38524,0.16062,0.14494,0.13592,0.061126,0.049421,0.040109,0.015303,0.0031459,0.00071062,0.00031373,0.00024708,0.00021279,0.0001402,9.5087e-05,5.9196e-05,5.7265e-05,3.334e-05,3.2296e-05,2.7933e-05,1.9209e-05,1.5005e-05,8.2381e-06,2.6254e-06,1.3695e-06,4.1394e-07,3.1105e-07,1.0133e-07,9.3996e-08,7.9472e-08,4.328e-08,3.103e-08,6.162e-09,2.4476e-09,2.2508e-09,7.8038e-10,7.9778e-11,7.964e-11,1.9242e-11,1.7778e-12,2.4582e-13,7.5934e-14,6.6507e-14,1.1733e-14,1.1081e-14,7.1159e-15,5.7455e-15,4.066e-15,1.137e-15,5.0324e-16,3.5915e-16,3.0042e-16,2.5754e-16,1.3415e-16,4.6214e-17,4.2993e-17,2.2658e-17,1.8516e-17,1.4607e-17,4.5766e-19,2.5725e-19,4.0211e-22,7.4983e-23,7.1539e-23,5.1127e-23,8.9047e-25,5.6348e-26,6.0763e-27,1.1037e-27,7.3797e-28,1.1005e-29,5.8026e-30,4.3244e-32,2.2921e-32,7.7401e-34,3.2253e-35,4.088e-38,8.9177e-39,4.8619e-39
1,0.76095,0.76701,0.81746,0.88357,0.90756,0.9308,0.9912,0.99276,0.99788,0.9988,0.99903,1,0.99719,0.99002,0.98695,0.89207,0.89067,0.86198,0.80876,0.69643,0.55958,0.40902,0.17457,0.1579,0.14828,0.067772,0.055007,0.044809,0.017366,0.0036499,0.00083963,0.00037412,0.00029541,0.00025481,0.00016864,0.00011483,7.1831e-05,6.9511e-05,4.0686e-05,3.9424e-05,3.4146e-05,2.3565e-05,1.845e-05,1.0186e-05,3.2794e-06,1.7203e-06,5.2513e-07,3.9552e-07,1.2999e-07,1.2066e-07,1.0215e-07,5.5886e-08,4.0169e-08,8.0719e-09,3.2273e-09,2.9695e-09,1.0371e-09,1.0764e-10,1.0745e-10,2.6198e-11,2.456e-12,3.4358e-13,1.0685e-13,9.3653e-14,1.6683e-14,1.5761e-14,1.0146e-14,8.2013e-15,5.8148e-15,1.6372e-15,7.2775e-16,5.2029e-16,4.3561e-16,3.7374e-16,1.9534e-16,6.766e-17,6.2967e-17,3.3293e-17,2.7234e-17,2.1511e-17,6.8548e-19,3.8637e-19,6.2213e-22,1.1687e-22,1.1153e-22,7.9822e-23,1.4145e-24,9.0534e-26,9.8512e-27,1.8016e-27,1.2065e-27,1.8288e-29,9.6663e-30,7.3367e-32,3.8977e-32,1.3324e-33,5.6148e-35,7.2812e-38,1.5965e-38,8.7214e-39
1,0.71788,0.72419,0.77724,0.84881,0.87559,0.90219,0.97861,0.98106,0.99023,0.99233,0.99294,0.99719,1,0.99778,0.99621,0.92204,0.92082,0.89543,0.84688,0.74023,0.60499,0.45091,0.20027,0.18187,0.17121,0.08043,0.065715,0.053868,0.02144,0.0046797,0.0011104,0.00050258,0.00039861,0.00034477,0.0002299,0.00015762,9.9404e-05,9.6247e-05,5.6848e-05,5.5113e-05,4.7849e-05,3.3224e-05,2.6115e-05,1.4554e-05,4.7675e-06,2.5248e-06,7.8387e-07,5.9272e-07,1.9777e-07,1.8375e-07,1.559e-07,8.5973e-08,6.2058e-08,1.2725e-08,5.1444e-09,4.7383e-09,1.6755e-09,1.7843e-10,1.7813e-10,4.4102e-11,4.2386e-12,6.0482e-13,1.9026e-13,1.6697e-13,3.0239e-14,2.8582e-14,1.8475e-14,1.4964e-14,1.0644e-14,3.0318e-15,1.3576e-15,9.7353e-16,8.1637e-16,7.0137e-16,3.6869e-16,1.289e-16,1.2003e-16,6.3815e-17,5.2292e-17,4.1387e-17,1.3575e-18,7.6874e-19,1.302e-21,2.4769e-22,2.3644e-22,1.6965e-22,3.096e-24,2.0205e-25,2.2325e-26,4.1303e-27,2.7736e-27,4.3226e-29,2.2942e-29,1.7963e-31,9.5809e-32,3.3441e-33,1.4364e-34,1.9366e-37,4.2831e-38,2.3479e-38
1,0.67846,0.68492,0.73969,0.81522,0.84415,0.87338,0.963,0.96621,0.97886,0.98198,0.9829,0.99002,0.99778,1,0.99979,0.94503,0.94398,0.92187,0.8781,0.77777,0.64535,0.48938,0.22519,0.20522,0.19361,0.093202,0.076599,0.063141,0.025733,0.0058082,0.0014167,0.00065019,0.00051771,0.00044888,0.00030132,0.00020785,0.00013203,0.0001279,7.6156e-05,7.3867e-05,6.4267e-05,4.4865e-05,3.539e-05,1.9889e-05,6.6159e-06,3.5334e-06,1.1136e-06,8.45e-07,2.8575e-07,2.6573e-07,2.259e-07,1.2545e-07,9.0898e-08,1.8975e-08,7.7476e-09,7.1422e-09,2.5537e-09,2.7823e-10,2.7777e-10,6.9718e-11,6.85e-12,9.9481e-13,3.1613e-13,2.7776e-13,5.1044e-14,4.8271e-14,3.1316e-14,2.541e-14,1.8125e-14,5.2164e-15,2.3511e-15,1.6904e-15,1.4196e-15,1.2211e-15,6.4516e-16,2.2742e-16,2.119e-16,1.1321e-16,9.2908e-17,7.3665e-17,2.479e-18,1.4097e-18,2.4972e-21,4.8041e-22,4.5874e-22,3.2987e-22,6.1795e-24,4.103e-25,4.5959e-26,8.5903e-27,5.7825e-27,9.2368e-29,4.9205e-29,3.9607e-31,2.1199e-31,7.5374e-33,3.293e-34,4.5958e-37,1.0243e-37,5.632e-38
1,0.66621,0.6727,0.72788,0.80446,0.83398,0.86395,0.95741,0.96084,0.97452,0.97795,0.97897,0.98695,0.99621,0.99979,1,0.95135,0.95036,0.92931,0.88712,0.78897,0.65769,0.5014,0.23324,0.21278,0.20088,0.09743,0.080219,0.066238,0.027191,0.006201,0.0015253,0.00070305,0.00056047,0.00048632,0.00032712,0.00022607,0.00014393,0.00013945,8.3236e-05,8.0745e-05,7.0297e-05,4.9156e-05,3.8817e-05,2.187e-05,7.3096e-06,3.914e-06,1.2393e-06,9.4136e-07,3.1964e-07,2.9733e-07,2.5292e-07,1.4076e-07,1.0211e-07,2.1432e-08,8.7776e-09,8.094e-09,2.9038e-09,3.1861e-10,3.1808e-10,8.0172e-11,7.9306e-12,1.158e-12,3.6914e-13,3.2445e-13,5.9892e-14,5.6646e-14,3.6791e-14,2.9868e-14,2.1324e-14,6.1565e-15,2.7804e-15,2.0007e-15,1.6809e-15,1.4464e-15,7.654e-16,2.7049e-16,2.5207e-16,1.3487e-16,1.1074e-16,8.7853e-17,2.9798e-18,1.6967e-18,3.0473e-21,5.8824e-22,5.6176e-22,4.0423e-22,7.6334e-24,5.0953e-25,5.7313e-26,1.0746e-26,7.2392e-27,1.1652e-28,6.2139e-29,5.0444e-31,2.7029e-31,9.6649e-33,4.2445e-34,5.987e-37,1.3375e-37,7.3611e-38
1,0.4768,0.48309,0.53837,0.6214,0.65592,0.69287,0.8298,0.83604,0.86292,0.87035,0.87263,0.89207,0.92204,0.94503,0.95135,1,0.99999,0.99775,0.98504,0.9329,0.83546,0.69133,0.38035,0.35284,0.33653,0.18324,0.15514,0.13153,0.060403,0.016148,0.0045256,0.0022283,0.0018098,0.0015886,0.0011029,0.00078448,0.0005169,0.00050201,0.00031129,0.00030264,0.00026614,0.00019093,0.0001533,8.9866e-05,3.2307e-05,1.8006e-05,6.1216e-06,4.7277e-06,1.7106e-06,1.5979e-06,1.3719e-06,7.8933e-07,5.8296e-07,1.332e-07,5.717e-08,5.294e-08,2.0013e-08,2.4471e-09,2.4432e-09,6.5704e-10,7.2163e-11,1.1454e-11,3.8315e-12,3.3858e-12,6.6989e-13,6.3502e-13,4.1967e-13,3.4356e-13,2.486e-13,7.5377e-14,3.5108e-14,2.5585e-14,2.1639e-14,1.8727e-14,1.0153e-14,3.7311e-15,3.4861e-15,1.9091e-15,1.5789e-15,1.2633e-15,4.8388e-17,2.8101e-17,6.2438e-20,1.2709e-20,1.2154e-20,8.8383e-21,1.8891e-22,1.3685e-23,1.642e-24,3.2325e-25,2.2025e-25,3.9844e-27,2.1624e-27,2.0011e-29,1.0902e-29,4.2554e-31,2.0254e-32,3.3653e-35,7.7976e-36,4.354e-36
1,0.47489,0.48118,0.53641,0.61941,0.65395,0.69093,0.82813,0.83439,0.86138,0.86884,0.87114,0.89067,0.92082,0.94398,0.95036,0.99999,1,0.99797,0.9856,0.93404,0.8371,0.69328,0.38208,0.35451,0.33816,0.18435,0.15612,0.1324,0.060873,0.016301,0.0045746,0.002254,0.001831,0.0016074,0.0011164,0.00079427,0.00052353,0.00050846,0.00031541,0.00030666,0.0002697,0.00019353,0.00015542,9.1146e-05,3.2792e-05,1.8284e-05,6.2207e-06,4.805e-06,1.7398e-06,1.6251e-06,1.3954e-06,8.0316e-07,5.9329e-07,1.3568e-07,5.8263e-08,5.3954e-08,2.0407e-08,2.4981e-09,2.4942e-09,6.712e-10,7.3797e-11,1.1723e-11,3.9237e-12,3.4675e-12,6.8654e-13,6.5081e-13,4.3019e-13,3.522e-13,2.5489e-13,7.7323e-14,3.6026e-14,2.6258e-14,2.2209e-14,1.9222e-14,1.0424e-14,3.8321e-15,3.5806e-15,1.9613e-15,1.6223e-15,1.2981e-15,4.9783e-17,2.8916e-17,6.4392e-20,1.3114e-20,1.2542e-20,9.1211e-21,1.952e-22,1.4153e-23,1.6993e-24,3.347e-25,2.2807e-25,4.1311e-27,2.2423e-27,2.0779e-29,1.1323e-29,4.4236e-31,2.1072e-32,3.5072e-35,8.1295e-36,4.5399e-36
1,0.43842,0.44453,0.49851,0.58072,0.61534,0.6527,0.79469,0.80133,0.83017,0.83822,0.84071,0.86198,0.89543,0.92187,0.92931,0.99775,0.99797,1,0.99434,0.95437,0.8678,0.73071,0.4166,0.38784,0.37072,0.20689,0.17619,0.15023,0.07065,0.019537,0.0056291,0.0028108,0.002292,0.0020167,0.0014096,0.0010088,0.00066956,0.00065059,0.0004067,0.00039559,0.00034862,0.00025146,0.00020262,0.00011978,4.3734e-05,2.4583e-05,8.485e-06,6.5761e-06,2.4118e-06,2.2548e-06,1.9397e-06,1.124e-06,8.3327e-07,1.9386e-07,8.4037e-08,7.7888e-08,2.9773e-08,3.7253e-09,3.7195e-09,1.0141e-09,1.1388e-10,1.8399e-11,6.2182e-12,5.5012e-12,1.1046e-12,1.0476e-12,6.9489e-13,5.6988e-13,4.1354e-13,1.267e-13,5.94e-14,4.3405e-14,3.6762e-14,3.1855e-14,1.7359e-14,6.4323e-15,6.0134e-15,3.3094e-15,2.7413e-15,2.1973e-15,8.6363e-17,5.0364e-17,1.1708e-19,2.4101e-20,2.3057e-20,1.6804e-20,3.6873e-22,2.718e-23,3.3064e-24,6.5765e-25,4.4918e-25,8.3304e-27,4.5377e-27,4.3178e-29,2.3607e-29,9.3877e-31,4.5452e-32,7.8195e-35,1.8259e-35,1.0227e-35
1,0.3802,0.38594,0.43714,0.51674,0.55088,0.58819,0.73513,0.74226,0.77353,0.78237,0.7851,0.80876,0.84688,0.8781,0.88712,0.98504,0.9856,0.99434,1,0.98038,0.91325,0.79055,0.47695,0.44655,0.42831,0.24854,0.21367,0.18381,0.089776,0.026193,0.0078865,0.0040266,0.0033041,0.0029186,0.0020619,0.00149,0.0010005,0.00097292,0.00061607,0.00059969,0.00053028,0.00038581,0.00031262,0.0001873,7.0088e-05,3.9932e-05,1.4118e-05,1.1003e-05,4.1227e-06,3.8598e-06,3.3309e-06,1.9518e-06,1.4559e-06,3.4854e-07,1.535e-07,1.4247e-07,5.5428e-08,7.1936e-09,7.1824e-09,2.0016e-09,2.3285e-10,3.8693e-11,1.3291e-11,1.178e-11,2.4213e-12,2.2981e-12,1.5333e-12,1.261e-12,9.1925e-13,2.8633e-13,1.3564e-13,9.9541e-14,8.4497e-14,7.3359e-14,4.0304e-14,1.5133e-14,1.416e-14,7.8539e-15,6.5217e-15,5.2425e-15,2.1468e-16,1.2603e-16,3.1478e-19,6.5965e-20,6.3139e-20,4.6178e-20,1.0565e-21,8.0059e-23,9.9536e-24,2.0126e-24,1.3799e-24,2.6621e-26,1.4586e-26,1.4507e-28,7.9761e-29,3.2669e-30,1.6253e-31,2.9549e-34,6.9852e-35,3.9315e-35
1,0.28259,0.28748,0.33173,0.40301,0.43454,0.46971,0.6165,0.62401,0.65752,0.66716,0.67016,0.69643,0.74023,0.77777,0.78897,0.9329,0.93404,0.95437,0.98038,1,0.97458,0.88839,0.59577,0.56371,0.54418,0.33967,0.29719,0.25995,0.13627,0.043947,0.014367,0.0076468,0.0063489,0.0056491,0.0040714,0.002996,0.0020557,0.0020021,0.0012986,0.0012658,0.0011264,0.00083287,0.00068199,0.00041895,0.00016414,9.5909e-05,3.5464e-05,2.793e-05,1.0893e-05,1.0225e-05,8.8757e-06,5.3112e-06,4.0066e-06,1.0119e-06,4.5901e-07,4.2716e-07,1.7176e-07,2.3868e-08,2.3832e-08,6.9183e-09,8.5968e-10,1.5057e-10,5.3317e-11,4.7415e-11,1.0181e-11,9.6771e-12,6.528e-12,5.3971e-12,3.9678e-12,1.2746e-12,6.1568e-13,4.5544e-13,3.8824e-13,3.3829e-13,1.8872e-13,7.2624e-14,6.8067e-14,3.831e-14,3.1958e-14,2.5828e-14,1.1419e-15,6.7874e-16,1.9386e-18,4.2005e-19,4.0243e-19,2.9628e-19,7.3293e-21,5.8477e-22,7.5727e-23,1.5789e-23,1.0903e-23,2.2643e-25,1.2544e-25,1.355e-27,7.5285e-28,3.2588e-29,1.7055e-30,3.4381e-33,8.3166e-34,4.7236e-34
