1.7551,2.2723,-1.1555,-0.45928,-1.7852,1.6395,-1.9195,-0.28268,-1.3354,-1.5406,-0.047214,-1.7376,0.080521,-0.22039,0.15479
0.79812,-1.2466,2.5228,-0.84433,-1.0154,2.9556,-0.030581,1.4243,-2.1482,2.019,1.22,-0.83603,0.29986,2.0591,-0.48053
2.0736,-1.5276,-0.85809,0.56074,0.074172,1.67,-1.7412,2.9442,0.78236,0.42935,0.77909,-0.48634,2.7315,0.4966,-0.62726
-2.2028,0.35948,-1.41,0.98498,-0.45345,0.65548,0.81435,1.8657,-0.072147,1.0547,0.41646,-0.37188,-1.6435,0.24652,-1.0062
-2.0718,-2.377,0.56849,-1.9131,1.1032,2.6226,-1.4933,0.66763,-0.51674,0.60793,-0.77021,-1.0296,0.76607,1.4713,-0.064303
-1.9391,0.76693,-2.432,0.70182,-1.7182,0.80853,0.3978,-0.0065292,0.55167,0.83636,1.1616,0.71894,-0.32775,-0.030678,-0.99064
-1.1555,-3.1263,1.2936,-1.677,-1.5877,-0.36256,-0.69357,-1.6448,-1.5034,1.1424,0.56746,0.57622,-0.075231,-0.37535,-1.2924
4.268,-2.0637,-1.2992,0.69422,-0.05619,-0.48563,0.16383,-0.037106,1.7334,-1.9584,0.64738,-0.58832,-0.62884,0.021444,-0.85042
2.3088,-1.9394,-4.5064,0.88051,-1.1777,3.0331,1.9604,1.8307,-1.4493,-0.23008,-0.2567,0.8073,0.69233,0.43409,0.28527
-0.47667,0.33495,0.17873,3.4077,-0.7183,-1.941,0.70386,0.42582,-0.045546,-0.72397,0.31829,0.16042,0.48918,0.55951,-0.26113
1.1634,0.22035,-1.7548,-1.189,0.47192,-0.49526,-0.53698,0.54518,-0.95889,-0.30556,4.3203,0.62033,1.2166,-0.70549,0.58195
1.017,-4.1124,1.9707,0.83513,-1.1396,1.5317,0.23781,-0.0062123,-0.89105,1.9502,-0.27653,-1.2386,0.58663,-0.52226,-0.39481
3.6189,-0.80455,-2.1323,-0.25292,0.47618,-1.2713,1.724,0.85992,2.0224,-0.55966,0.80628,0.45483,0.075673,1.0243,-0.91599
-1.0127,-0.79832,-1.5547,2.0107,0.69687,1.258,0.28349,-0.43246,-0.66437,-0.79528,1.4024,-0.14473,0.71993,-0.87564,0.030091
1.2796,-2.0509,2.4667,0.35449,-1.0757,2.6298,-0.016651,0.87147,-1.2007,2.0048,0.43319,-0.53993,-0.08404,0.97992,0.52057
0.015205,-2.4994,2.3813,-0.92325,-1.4613,2.2417,-0.64733,0.68646,-1.0356,2.2587,0.4853,-1.1326,-0.51822,1.0492,-0.55721
2.4685,-0.7813,2.1585,-0.019012,-2.5738,-0.5556,-2.2114,1.436,-0.14625,-1.069,-0.30143,0.41968,0.96779,0.17469,0.062845
4.1134,-2.9836,-1.3034,-0.31639,-1.3204,0.98078,0.59894,0.97041,-0.35239,2.254,0.22904,0.88263,0.91085,0.19175,1.1138
-2.2722,-0.78738,-0.1465,-0.69321,1.3104,-1.3789,0.89883,0.074397,-2.0967,2.7994,0.49581,-0.61653,-0.26925,1.5611,-0.15886
-1.2811,-2.8579,1.8636,-1.0523,1.011,0.94026,-1.939,0.093637,-1.1754,3.0418,-0.25739,-0.29216,-0.87119,1.2824,0.16342
0.56011,-2.0628,0.79698,1.7762,-1.6322,0.54891,-1.6937,2.7822,0.49362,0.75453,0.79124,-0.66334,0.88918,0.30447,0.000462
3.1448,1.0228,-1.8107,1.3116,0.94585,-0.41006,1.776,-0.4073,-1.5978,-0.43464,-2.5203,-1.8706,0.27936,0.32687,-0.29558
4.552,-1.299,0.61769,0.2723,-1.0302,-1.0449,-1.1519,-0.96044,0.66683,-1.1796,-0.54502,-0.41151,0.079975,-0.40818,-1.02
3.9149,-1.7565,-0.46084,-1.931,-1.0887,-1.6526,0.62801,-0.10258,0.68093,-0.12997,1.3237,1.0796,2.2905,0.53481,0.66925
-1.2543,-3.1467,-1.386,-0.13677,-1.1347,0.4282,-2.0989,1.2678,-0.029714,0.97426,-0.17348,-0.65155,0.62558,0.40772,0.11699
-2.2209,-2.1647,-1.3686,1.3778,-0.70191,-1.1488,-0.25341,-0.50711,0.71094,-0.017519,1.2555,-0.40106,-0.95275,-0.73372,-1.4403
-0.19627,-2.5326,1.3727,1.4291,-0.27632,1.1727,-1.2282,3.0829,0.67906,1.2825,0.86777,-1.01,0.92469,0.028555,-0.30541
-1.7142,-3.2043,0.72358,-0.39462,-1.4094,0.17758,-1.7084,1.7347,0.29003,0.70333,0.38815,-1.2182,0.80998,-0.47673,-0.84349
2.9546,-1.0211,0.8726,1.8031,-0.55403,0.35314,0.62894,-2.5016,-2.0173,-1.5764,-0.10353,-0.30256,0.011701,-1.1227,0.94631
2.7244,-2.1765,0.07514,-2.3565,-0.28579,-0.38315,-0.44495,1.43,0.52443,1.5272,2.4787,2.3271,1.1968,-0.68475,0.26315
-0.61798,0.78995,2.0458,-1.2103,-0.16018,2.4836,-0.79556,2.561,-1.4188,0.21217,1.8871,-0.37585,1.5873,1.0207,-0.27166
-0.050501,3.1561,-2.7968,-0.21125,-0.98091,0.90884,-0.59407,0.60008,-0.69468,-0.74247,-0.93326,-1.1196,1.2288,0.25505,-0.53101
0.9268,2.1877,-0.11814,2.3061,-0.64665,-1.2509,-0.38468,-1.2896,-0.33227,-0.74824,-0.88642,-0.34101,0.10452,1.4478,0.76054
0.43979,-1.5508,2.1605,-0.20705,-3.2917,-0.35835,0.90512,0.17239,0.38376,0.35329,-1.5106,0.046618,-1.4364,-2.014,0.1588
0.8698,-4.1633,0.37834,0.13004,3.5956,-0.87512,0.054241,2.7233,-2.274,-0.38879,1.4081,1.4363,0.58708,-0.060667,0.86885
-1.5901,-2.0265,-2.3551,1.4023,-0.45938,0.22853,-0.72196,0.44308,1.1338,-0.019531,0.21101,-0.98532,-1.9776,-0.60097,-0.37815
2.5,-0.903,-1.3952,1.7706,0.88267,0.8521,-0.075011,-1.497,-1.5007,-0.32372,3.5597,-0.30213,1.0742,-0.04583,1.2335
-1.3384,-3.2318,-1.6517,1.8196,0.42395,0.78874,-0.69208,0.68113,0.28134,-0.29684,0.33419,-1.8985,-1.2771,-0.83062,-0.073991
-1.5642,0.6342,-4.2356,-0.35536,-0.42885,0.30025,-0.32574,0.4888,-0.057569,0.094359,-1.9279,0.56601,-0.19651,0.14433,0.74665
0.17585,2.3651,-0.6429,1.8376,0.20685,-1.3338,-1.0212,1.9096,0.34156,0.58823,-1.1934,-0.60526,0.6333,0.096543,-1.2759
-0.34735,1.5843,-1.369,1.8843,-1.4486,-0.41379,-0.2522,0.73114,0.26946,-0.75376,-0.14186,0.33102,-0.03265,0.72752,-0.58101
-0.63308,-3.2961,-1.3843,1.6127,1.3038,-0.86911,-1.9691,0.5043,-0.065324,-0.17346,0.38447,1.4343,-1.1589,-1.0484,0.52382
-0.16931,3.0661,-0.88953,0.67687,-0.9082,-0.62183,-1.7161,1.0816,-0.27843,0.277,0.47727,0.16964,0.22303,0.90483,-0.74586
-1.5462,-2.2285,-2.4925,1.0772,0.0010264,-0.40798,-1.1852,0.4911,1.0398,0.10304,-0.67617,-0.071091,-1.6884,-0.63454,-0.34542
-0.91163,1.0006,-0.5208,0.37776,-1.0213,1.0618,-0.088308,2.7802,1.5458,-0.17277,-0.036158,-0.59752,-1.3356,0.96918,0.12467
1.482,-1.487,-2.0888,-0.76676,-1.8271,-0.17051,0.86463,2.1302,0.8514,-0.32404,-0.23781,1.8589,1.3791,0.086851,-0.77747
-0.73431,-3.0917,-2.0921,1.6943,0.639,0.33594,-1.6145,0.58507,0.57057,0.37105,-0.48961,-0.13432,-0.88002,-0.6472,0.42008
0.76391,1.376,-2.0391,0.81676,-2.2883,-0.12781,0.46419,1.0197,0.11927,0.31859,-0.79079,-0.095236,-0.25351,0.33552,-0.14898
-1.5601,-2.6856,-2.1592,1.3194,-0.61623,-0.010198,-1.9155,0.33322,0.64071,0.85273,-0.16717,0.2457,-1.0967,-0.31189,-0.18952
2.1873,0.78127,-2.0445,0.10727,-0.6181,-1.2477,0.38218,-1.6531,1.0084,0.45753,0.91364,-1.1976,-0.4494,0.66348,1.8932
4.8926,-2.7286,2.326,-0.08894,-0.69812,0.58774,-1.1423,1.6882,-1.9348,1.34,-0.28677,0.24012,0.58498,0.63331,-0.41709
-0.95137,-1.5883,0.45244,2.5161,0.68068,-2.3601,2.7001,1.3792,-1.0021,-1.2889,0.52742,-0.78137,-0.22866,-0.091482,-0.46083
2.1319,-3.3292,2.9684,1.1232,-1.8325,-1.0985,1.0648,-0.33812,-1.1632,-0.26638,-0.55124,-0.23727,-0.37329,-1.0212,-0.32787
2.0949,-1.8623,-2.3678,-0.84235,-2.1579,-0.055757,1.3597,2.196,1.2591,-0.22375,-0.17341,2.1426,1.1136,0.57608,-1.0247
2.738,1.6617,-1.287,0.82578,0.41376,-1.2973,-0.14018,-0.20267,0.80713,1.6096,-1.0647,-1.9625,0.54269,-0.1999,-0.041191
-0.52649,-2.3951,3.0864,0.33369,0.18849,-2.7446,1.6429,-0.98603,-2.1945,-0.11808,0.47657,-0.12795,1.0103,0.47973,-0.20947
2.4478,1.7026,-0.66879,-2.1557,-0.77776,-1.0137,-0.74774,-1.3083,0.10385,-0.20359,0.75612,-1.059,1.4702,0.27354,0.78082
0.99413,-4.6072,3.5988,-0.61979,0.35972,0.96658,-0.29325,1.5287,-2.7099,2.4471,0.32117,-0.17162,-0.08254,0.24539,-1.292
2.2087,-0.39613,-0.65388,2.4233,1.7092,-0.1027,0.47547,-1.3423,-1.5944,0.36724,1.8426,-0.22845,1.3836,0.25764,0.85164
-2.8729,-0.87481,-0.92001,-0.97578,2.0812,-2.4091,0.35801,0.14569,-1.9697,1.6841,-0.18478,-0.3961,0.35542,1.7225,0.51931
0.82654,1.2993,-1.7173,2.6835,0.75091,0.22999,-0.80297,-0.39236,-1.1593,0.5834,1.3311,-0.65816,-0.011326,0.19285,-0.072442
2.366,-2.2233,-0.50905,0.021228,-1.2526,1.3985,-1.1621,-1.4057,-0.73492,-2.3115,0.36357,-0.36938,2.1951,-1.4718,0.2287
2.1884,0.2458,3.5744,-1.943,-0.70992,-2.8376,1.9798,0.47809,-1.629,-1.1959,-1.3701,-0.56663,-0.90485,0.84555,-0.35395
4.1425,-1.0728,1.1273,0.36348,-2.1751,-0.0013193,-0.31094,1.2118,0.18348,-0.65526,-0.66941,-0.20747,-2.2926,1.3067,-0.43502
0.19413,0.95165,2.942,-1.495,-0.68173,-2.364,2.3422,0.98274,-2.4341,0.5966,-0.98484,-0.48214,0.18031,1.2102,0.64608
0.18976,-2.2853,4.0603,-1.4244,2.1402,-2.4065,1.3525,0.34608,-3.84,-0.4555,0.074191,-0.14579,-0.28701,0.62813,-0.51193
1.6047,-0.96552,3.9614,-1.8519,-0.098606,-2.5517,1.0609,0.40018,-3.3628,-1.0535,-0.42459,-0.4732,-0.20641,0.35528,-1.0105
-1.7483,-0.8693,4.112,-1.9237,-0.61551,-1.2673,-0.060875,0.19054,-2.4074,-0.78645,0.28667,-0.37088,-0.26325,0.45919,0.020823
-1.5222,-1.3027,-0.24873,2.2092,-0.71596,-0.49525,0.59004,-0.32931,1.2743,0.027553,1.7231,0.10522,-1.0214,-0.50816,-1.1103
2.9243,0.6274,-1.6911,0.17963,-0.98939,-0.72461,-0.47379,-1.6154,0.82411,0.71824,1.2645,-1.1079,-0.060284,0.84678,1.2828
0.047652,-2.7001,2.6148,-0.50972,-1.0862,-2.3807,1.6783,-0.43882,-2.0821,0.52377,0.7517,-0.13241,0.61271,0.19706,-0.40451
-1.09,-1.6488,2.0671,0.40548,0.24107,-3.2599,2.4206,-0.48087,-2.3012,0.4664,0.11177,-0.26564,0.70791,0.87668,0.16056
-0.38922,-1.8289,3.1346,0.60494,-2.2133,-1.8843,0.47075,0.58247,-0.33082,-0.49214,0.80938,0.36349,0.41763,0.38007,0.051963
2.6423,-2.0903,-2.7658,1.0927,1.2185,0.18777,3.2852,0.43135,0.37972,-0.98649,0.20778,1.7452,0.19727,1.2549,0.37539
3.825,0.37618,-0.21923,-1.1939,-1.9784,0.60532,-1.8231,0.95579,0.71189,0.44522,-1.2732,-0.82898,-0.07061,0.61672,-0.97147
-0.43494,-2.0196,-2.5562,1.8487,0.53284,-2.2415,-0.58741,1.3277,-1.2205,-0.077253,0.2135,1.8042,-0.14607,-0.74632,-0.27239
0.36769,-4.3093,-0.10209,0.090706,-1.7013,0.38776,-0.56564,0.11456,0.59606,0.98111,-1.6315,-0.4718,-0.033779,-0.71856,-1.1622
2.4413,-2.9669,-3.3929,1.0643,-1.2244,1.9725,1.4107,2.0561,0.58517,0.17232,0.24667,1.7241,-0.18879,0.3007,-0.14765
2.7991,2.3133,-0.080451,0.81658,0.60807,-1.7276,0.051801,-0.61391,0.47311,0.71155,-2.4074,-1.6155,-0.26658,-0.29005,-0.362
4.2067,-2.8569,-1.1875,0.31857,-1.0244,-0.1169,2.062,1.6687,-1.527,2.1412,-1.1146,0.0045832,-0.098438,1.0515,0.68316
3.2889,-2.9837,-2.3965,0.59798,-0.61743,0.55271,2.3885,0.73871,1.3599,-1.0525,0.3953,1.5609,0.13541,0.38978,0.075691
0.68859,-1.0468,-2.4185,1.8958,0.21705,-2.2479,0.98372,0.94935,-1.3339,0.62751,-0.42159,1.2438,1.721,0.16167,0.01713
-0.56644,0.39986,-3.1513,0.87388,-0.51386,-1.5785,0.0017829,1.1072,-0.06538,0.74614,-0.56803,0.56811,0.3395,1.4246,1.0907
-1.4613,-0.1158,-2.7089,-0.40962,0.077014,-1.7935,-0.60892,1.7036,-0.72815,-0.77499,0.085295,1.5247,0.1233,0.64139,1.0975
-1.8004,-2.5636,-0.79253,-1.3224,-2.187,-0.082674,-2.3683,-0.18984,-0.17207,1.2054,-0.46575,-0.30085,0.42729,-0.44825,0.42163
0.84069,2.7631,-1.0071,-0.29467,-2.2805,-0.77476,-1.6503,0.03724,-0.69511,1.0242,-0.50059,-1.1389,0.4777,0.22312,-0.019764
2.1483,0.62327,0.42912,-0.80516,-0.36124,-1.72,-2.1196,-0.82194,0.14076,-0.1963,3.0033,0.35585,1.147,0.62248,-0.23869
1.2316,-1.8331,-1.2566,1.4229,-0.31857,-2.2604,0.44864,0.43493,-1.2253,1.0005,-0.33517,1.5283,1.4893,-0.65917,-0.088454
0.20443,-2.2968,-1.2868,1.6572,0.41024,-2.4033,-0.40508,0.054035,-1.7354,0.72873,-0.32598,1.748,0.89209,-0.40852,0.50031
0.44118,-1.8469,-1.8666,1.6781,-0.59633,-2.0496,-0.026593,1.0484,-0.85409,0.15015,0.19927,1.0895,0.65752,-0.97828,-0.53334
-0.54293,-0.62769,-3.1088,1.0837,0.61094,-1.3572,-0.28112,1.2003,-0.44638,1.0169,-1.1532,0.43725,0.20037,1.4884,1.3217
3.8509,-0.25737,0.21072,-0.7805,-1.3209,-1.47,-1.8267,-1.1034,0.92495,0.2852,1.2777,-1.2314,-0.42101,0.34013,0.90588
-0.68999,1.7396,-2.1006,1.5197,0.80338,1.6352,0.18259,2.2761,-0.33577,-0.4751,-1.2887,-0.80372,-1.1321,0.065709,0.22629
0.27655,-3.4915,-2.0286,1.3385,-0.72817,-0.76046,-1.1779,0.3542,-0.38543,0.90147,-0.75326,0.98402,-0.10907,-0.78509,-0.32051
1.6533,1.2354,-0.17039,0.97479,1.0001,-0.39112,-1.0253,-1.4698,-1.5392,-0.36464,1.9067,-1.6118,0.67162,0.10776,0.89836
1.5445,2.342,-2.4744,-1.1048,-1.0528,-0.12723,-0.30333,0.17665,0.80579,0.1542,-0.99063,-1.5471,1.1499,-0.56377,-0.36506
